subjectID	Yhaplotype	Single_copy_depth	DYZ1_depth	DYZ1_norm_coverage	Num_samples
HG02150	E1b	3.60736889823056	1167.46946247213	323.634619970466	1
NA19461	E1b	1.75716810418501	618.893260513064	352.210616069719	1
HG03391	E1b	4.4467917636988	1526.03276434328	343.176124594137	1
HG02947	E1b	3.33663172857915	950.109194535011	284.750991965061	1
HG02489	E1b	2.33908859671785	376.550004086254	160.981505623438	1
NA19121	E1b	2.66434589201795	776.384787935798	291.397896294828	1
HG02323	E1b	3.4091444399848	827.190441480188	242.638719491708	1
HG01305	E1b	2.3219830046022	372.210751006887	160.298654326565	1
NA18917	E1b	2.23473486590487	292.309930517936	130.802957871057	1
HG02541	E1b	2.99850443290419	692.636152532935	230.99387312297	1
HG02816	E1b	2.25958323872115	497.392612697817	220.125819741575	1
HG03224	E1b	3.07263760753031	886.094182710431	288.382261721598	1
NA19373	E1b	1.98279545117891	268.608439196891	135.469565979277	1
HG03127	E1b	3.86994046751553	1102.51592180175	284.89221760808	1
HG02642	E1b	3.73074387806388	624.949956774538	167.5134978976	1
HG03057	E1b	3.65136585650762	740.417843840373	202.77832267089	1
HG01680	E1b	2.53174169754415	800.503533511213	316.186889953158	1
NA19397	E1b	2.16632711028298	346.546175965276	159.969459053673	1
HG03388	E1b	2.75023169145145	664.831620436966	241.73658623143	1
HG03311	E1b	2.10498117362851	271.244383286694	128.858341673019	1
HG02923	E1b	4.25478370477478	701.66010877386	164.910876194822	1
HG03382	E1b	3.3046435035786	877.284726305552	265.4703072678	1
HG02573	E1b	3.96789696978091	592.545641541094	149.33493637911	1
NA19138	E1b	2.43151309929535	387.219270831292	159.250333030699	1
HG01112	E1b	2.02788596619091	222.142957838762	109.544107283323	1
HG02143	E1b	3.93527841656254	637.898351516034	162.097387781075	1
HG03115	E1b	4.53131457023881	612.627538723818	135.198633691752	1
HG03081	E1b	2.88432429680946	814.911410370973	282.531132602669	1
NA18874	E1b	2.81671041906323	255.236064252719	90.6149466147835	1
HG02330	E1b	3.73591716935235	907.249988318472	242.845316743398	1
NA19676	E1b	2.32729663883079	483.076333321573	207.569729299427	2
HG03112	E1b	3.50501766234432	832.334805754007	237.46950399026	1
NA20516	E1b	3.6329867762923	478.195449828338	131.625981396048	2
NA18879	E1b	2.75472571913455	552.11624767322	200.425125390225	1
NA19331	E1b	2.21643006795236	423.165230748092	190.921986155435	1
NA20126	E1b	1.85226036051927	213.193620026611	115.099164550951	1
NA19236	E1b	1.81754049759681	281.859609788184	155.077485294476	1
NA19792	E1b	4.26818155215506	747.630344499953	175.163669905856	1
HG03118	E1b	2.39465138724008	683.551114444662	285.449113005329	1
HG01455	E1b	1.89335078239867	203.195206155107	107.320422630655	1
HG02953	E1b	2.00992475552763	440.899432789739	219.361163435194	1
HG03385	E1b	2.23943205770365	751.648169887472	335.642319355838	1
HG02854	E1b	2.56109021311046	410.324666186811	160.214842915849	1
NA19374	E1b	1.93805648590252	263.769323225163	136.099915117969	1
HG03484	E1b	2.71381882682986	602.559669373055	222.033859967334	1
HG03157	E1b	2.60079191280011	677.440917587479	260.474863157399	1
HG03120	E1b	4.13811380600979	670.290063613787	161.979610768637	1
NA19309	E1b	2.87991236647375	2013.90216934747	699.292864877463	1
HG03460	E1b	3.60703818389773	851.551540374803	236.080545023404	1
NA18516	E1b	1.82654169039119	332.470602124955	182.021907232651	2
NA19107	E1b	4.70325332307071	1192.97508654485	253.648911635908	2
NA19430	E1b	1.65160061680513	476.956704824848	288.784528155165	1
HG03436	E1b	1.98103663667305	424.401982004109	214.232273218757	1
HG01302	E1b	2.42321877909641	485.095979371068	200.186621016512	1
HG01308	E1b	2.13924700896966	243.844785096514	113.986269034897	1
HG03202	E1b	3.82059471048755	1064.92299002806	278.732257861541	1
NA19466	E1b	1.95775170542751	777.046427087056	396.907547025926	2
HG02484	E1b	4.10034985226259	1303.26429825063	317.842219617306	1
HG01885	E1b	3.53635729097076	602.869939665979	170.477666723683	1
NA20346	E1b	1.98770797650285	320.316736869611	161.148790796308	1
NA19383	E1b	2.45310877225805	392.81010176387	160.12747017422	1
HG03139	E1b	2.97554995804988	836.915056201825	281.26399085913	1
HG03133	E1b	4.70342083538905	780.362285030902	165.913770496438	1
NA19429	E1b	1.88545401306866	591.353209453793	313.63968856039	1
NA20544	E1b	3.06570549515209	675.457392586707	220.32690147662	2
NA19759	E1b	2.18077622582679	465.686338305871	213.541551302137	1
NA18501	E1b	2.73600688031477	453.531222127134	165.763918720466	2
NA19213	E1b	3.50246103840143	625.823643513139	178.681114979304	1
HG02895	E1b	2.34823312330771	877.715238221811	373.776874838333	1
HG03172	E1b	2.85637118271044	705.920828605754	247.139038819142	1
HG03445	E1b	3.3116570827627	839.467394073997	253.488623095506	1
HG03432	E1b	2.37681997749892	337.518407989222	142.004195178629	1
NA19256	E1b	4.9297144593263	1586.25754726751	321.774731651353	2
HG03196	E1b	3.0722868913901	782.782620198037	254.788256393548	1
HG01072	E1b	2.45354812687578	273.465061721135	111.45697886487	1
HG02464	E1b	3.87314810774988	573.646887740721	148.108688793206	1
HG02944	E1b	4.13097634845368	698.755927521882	169.150309413764	1
HG03301	E1b	2.64629864829517	992.679590565541	375.120015726516	1
HG03295	E1b	3.8898972866074	1038.55652259233	266.988160887434	1
HG01986	E1b	2.12471068904314	492.130720139462	231.622461673166	1
HG03271	E1b	2.7232165630717	717.822396454631	263.593577605502	1
NA19025	E1b	3.27631611567954	860.356747219553	262.598820395299	1
NA18486	E1b	2.6682673321654	485.938315252372	182.117552238671	2
NA19200	E1b	1.97143502425819	304.048219607893	154.226852960726	1
NA19394	E1b	1.93374879998041	338.048485206001	174.815097601832	1
HG03054	E1b	4.16831672997519	1126.33280977796	270.212865946169	1
HG03124	E1b	3.85713598953202	641.643516735331	166.352319046231	1
NA19307	E1b	3.87014422784622	1455.70213002402	376.136403276665	1
NA19443	E1b	5.03159312311752	2280.26706259372	453.189875810327	1
HG02981	E1b	3.1664642966738	883.84201232057	279.125841794268	1
HG03066	E1b	3.32026856749265	807.319515332804	243.148859473878	1
HG01362	E1b	4.58250603448836	975.148093599355	212.797994429315	1
NA18877	E1b	2.96303308154095	783.420878371398	264.39828945952	1
NA19041	E1b	3.42070203402207	1326.75144753025	387.859402641466	1
HG01556	E1b	4.11095376929602	1008.22213743427	245.252609008765	1
HG02594	E1b	5.54751571295658	900.393931734288	162.305792055957	1
HG03268	E1b	2.76584609393095	649.327458037822	234.766301517149	1
NA19146	E1b	3.87324587886635	1549.78749967043	400.126288941933	1
NA19031	E1b	3.68654692280789	1253.24868031507	339.951913418349	1
HG01161	E1b	2.59717598395528	545.321296959554	209.967018149104	1
HG03265	E1b	3.18967291163419	880.679740418317	276.103464153354	1
NA19141	E1b	1.55160780350291	218.210227118586	140.634912138205	1
HG01088	E1b	2.33456123601004	662.725611924554	283.875874276577	1
HG03451	E1b	4.48013035421769	653.000904250436	145.754889394164	1
HG02334	E1b	3.2916718236054	488.514316146447	148.409179992729	1
HG03556	E1b	2.12323235358934	514.348104830702	242.247676737402	1
NA19248	E1b	2.11135992483929	258.973376097106	122.657142939197	1
HG03521	E1b	2.75896975277339	439.026874098427	159.127106651715	1
HG03166	E1b	3.44864089611965	859.928673810556	249.352918936307	1
HG02968	E1b	2.55805987818528	631.853279465995	247.004882432322	1
HG01054	E1b	2.11309501946671	266.923054344703	126.318528928277	1
HG02442	E1b	1.71015470883295	276.44269098892	161.647767632421	1
HG02881	E1b	3.91803452191791	875.736898770811	223.514339618971	1
NA19393	E1b	2.04119650429103	323.606651492329	158.537725697667	1
NA19207	E1b	2.18231970265932	376.320045604182	172.440383114173	1
HG03469	E1b	5.14546555672918	1642.47393937163	319.208033026987	1
HG01250	E1b	1.97654565678335	292.284135718512	147.876237877641	1
HG02053	E1b	1.85705564842958	406.435921312553	218.860388839859	1
NA19028	E1b	2.80271345195865	827.063635395779	295.093897243685	1
HG02839	E1b	2.77465723796175	395.493201902536	142.537678705519	1
HG01912	E1b	2.03592428597249	347.832996788414	170.847707444222	1
HG03298	E1b	3.76455816731981	917.790075828631	243.797554729259	1
HG03175	E1b	2.94633536225689	399.778120654323	135.686563646337	1
HG03078	E1b	4.20187960203927	621.89973778287	148.005130247199	1
NA19711	E1b	1.4952859524147	265.665909168568	177.668966086085	1
HG02610	E1b	4.10121921364561	675.405072880242	164.68397266672	1
HG03538	E1b	2.38394787154909	427.065575088252	179.142161699511	1
HG03072	E1b	3.04868603636781	742.99990341119	243.711518519105	1
HG03343	E1b	1.91494461860662	601.623246053486	314.172660769295	1
HG02971	E1b	2.05256549101888	396.506508097056	193.176056906342	1
NA19117	E1b	3.61678906954089	1531.60257415021	423.470250739458	1
NA19160	E1b	1.91578784467258	270.919231229687	141.414004678576	1
NA19184	E1b	3.21025077887522	704.685159831227	219.510938045198	1
NA19900	E1b	5.91200543950537	1199.52991449796	202.897295473112	1
NA18498	E1b	2.12069592157398	313.806298072296	147.973264285523	2
HG03130	E1b	2.0234519134079	550.289835264645	271.955973659807	1
HG02628	E1b	3.51471225835914	631.792701087095	179.756593042427	1
NA19319	E1b	2.57627389316111	401.086389285082	155.684684904735	1
HG02768	E1b	4.47678017606666	743.019924705745	165.971947579202	1
HG03100	E1b	3.75854512573821	616.569514203097	164.044728366005	1
HG03199	E1b	1.86681462360719	409.321495171047	219.261993127163	1
HG02255	E1b	2.0926283808898	429.291192778794	205.14449517131	1
HG03547	E1b	2.87035342436845	613.625634627308	213.780515464684	1
HG01204	E1b	1.63627307309319	250.837844177462	153.298277837746	1
HG02715	E1b	3.96130647242898	653.547428766755	164.982798810317	1
NA19780	E1b	3.60488578626128	789.627434947177	219.043676212033	1
HG03193	E1b	3.07782459976874	915.153471996721	297.337759944308	1
HG03209	E1b	2.23552218847728	548.78621908683	245.484577122733	1
HG03304	E1b	2.45655883964835	462.746609557245	188.371881059232	1
HG02941	E1b	2.7560069234372	438.49160919039	159.103957780889	1
HG02582	E1b	4.20138140239209	933.656660978218	222.22611364125	1
HG03397	E1b	4.16898013175215	857.451547494207	205.674174593352	1
HG01107	E1b	2.13493340594386	300.738272832652	140.865411537132	1
NA19020	E1b	3.30149098716959	1044.86056393966	316.481422484645	1
NA19311	E1b	1.68262871582487	369.65588411217	219.689513578137	1
HG03478	E1b	2.8396457049451	888.577429978032	312.918413881922	1
NA18923	E1b	2.14119132092788	304.507012088255	142.213826999961	1
HG02620	E1b	3.79835267338321	615.843023019114	162.134239754672	1
HG03472	E1b	3.19884756414828	542.925058036404	169.725204827309	1
NA18504	E1b	4.10330022500136	699.438934388716	170.457655066778	2
HG02283	E1b	8.76267924478772	1649.71464209862	188.266008148126	1
NA18853	E1b	0.653996288443611	105.239810302097	160.918054370841	3
HG02317	E1b	2.42461870552609	696.881669557198	287.419076644462	1
HG02890	E1b	3.01875772846613	1049.2150269458	347.56516465431	1
HG02973	E1b	4.2711250799475	715.08648258817	167.423446797526	1
NA19428	E1b	2.17516532572037	424.202901021922	195.020992660149	1
HG02554	E1b	3.5168092851248	794.024893867621	225.779912839215	1
NA19455	E1b	2.69129627538383	844.691932365644	313.860625488056	1
HG03063	E1b	3.23779658493977	1007.4520414503	311.153593198642	1
NA18908	E1b	2.55286202904322	360.23987610341	141.112160392947	1
NA19347	E1b	2.42786003064836	610.230438032208	251.344982959848	1
HG03069	E1b	2.70827839303476	709.979808918303	262.151708902693	1
NA19700	E1b	2.29646220167119	661.910534345676	288.23053732998	1
HG01990	E1b	3.36844179407507	955.203709938306	283.574355245937	1
HG02496	E1b	3.44848084992608	1360.58819973975	394.547123487409	1
HG01187	E1b	1.32573138857225	155.494840568859	117.28985366811	1
NA19308	E1b	3.8235406940378	1005.37541411693	262.94356319645	1
NA19375	E1b	1.91030439264142	447.553186385503	234.283702696543	1
NA19098	E1b	3.32818954332047	559.479073722633	168.103128274495	2
NA19092	E1b	2.6570467033395	473.775472418754	178.309049601307	1
NA19171	E1b	3.88791172960935	683.191719151988	175.72202422935	1
HG03352	E1b	1.78493851090854	266.187280414269	149.129664012223	1
HG02860	E1b	2.51650959888274	633.903531964238	251.897919342598	1
HG01485	E1b	3.23778930394237	510.94015628649	157.805251769892	1
NA19916	E1b	1.94240740479628	387.972233118443	199.737826452084	1
HG02107	E1b	16.1082162932087	2402.94452082682	149.175084136406	4
NA19198	E1b	1.97601829474845	261.543643966198	132.35891826573	1
HG02884	E1b	2.51819492171906	518.602638434865	205.942214386183	1
NA18510	E1b	5.2704800626025	909.211045411131	172.510100524348	2
NA20528	E1b	3.28196492660868	453.842357796933	138.283731833142	2
NA19372	E1b	1.91807477876805	344.705889336446	179.714520597495	1
HG03367	E1b	2.75445194864243	616.8280315909	223.938570391439	1
NA19144	E1b	2.34979237600358	451.368022756072	192.088470183795	2
HG02798	E1b	4.41261406325009	804.78959728424	182.383862660193	1
HG03169	E1b	2.1433591928061	593.991213876455	277.130970800465	1
NA18522	E1b	2.02476021198662	353.094625112979	174.388366100169	1
HG03559	E1b	2.54171857399916	717.418928814883	282.257420689219	1
NA20510	E1b	3.36617461961524	393.817263552461	116.99252357784	2
HG03163	E1b	2.70911011040355	715.502579640964	264.109818531659	1
HG02013	E1b	2.09530156299261	620.332371042815	296.05875450063	1
NA20291	E1b	2.03015761080116	319.2646607227	157.261022013315	1
HG02804	E1b	4.41067217610607	279.346039801783	63.3341197550531	1
HG02429	E1b	5.22170671256257	963.116836657363	184.444835697161	1
NA19452	E1b	1.95472078224617	599.960188217024	306.92884306863	1
NA19726	E1b	2.14360694773911	382.442489465439	178.410734238759	1
HG03045	E1b	3.36521373720046	332.724737611018	98.8717994143855	1
NA19385	E1b	2.01044336091573	318.235294333723	158.291101614905	1
HG02284	E1b	5.52884889809101	792.953911238408	143.421157975975	2
NA20340	E1b	2.1553645658956	290.969195475471	134.997670500613	1
HG02585	E1b	4.48067091328196	723.948593899898	161.571471753016	1
HG02836	E1b	2.37540793539049	322.596145186474	135.806629413084	1
HG02561	E1b	3.47492835025795	492.017162513639	141.590592069939	1
NA19027	E1b	2.46976889602064	773.48464227759	313.180979614672	1
NA19359	E1b	2.01581271445145	552.195577979529	273.931984861894	1
NA19223	E1b	2.20591457273824	499.689461721342	226.522580655092	1
HG03077	E1b	3.29573326616756	841.270511328466	255.260496947538	1
HG01104	E1b	2.95429739742058	923.889032803435	312.727159293472	1
HG03394	E1b	2.2690801471318	346.347924461199	152.638030392622	1
HG03370	E1b	3.24314018073869	1095.41524746539	337.763767958957	1
NA19834	E1b	4.22554966991315	969.380402282291	229.409302459392	1
NA19153	E1b	2.61577579471182	463.543720862622	177.210799870442	2
HG03109	E1b	3.94730363196235	684.481852430672	173.404915418273	1
HG03190	E1b	3.04939250835429	882.846676512715	289.515591742951	1
HG01377	E1b	1.66955556178588	180.923962145006	108.366541543233	1
NA18868	E1b	3.39141578062889	716.063073794073	211.139866094888	1
HG03103	E1b	3.2460811834185	902.057308344777	277.891173194506	1
HG02557	E1b	2.65208814628664	653.079965716597	246.251229104513	1
NA18507	E1b	1.71100089402196	266.104921098294	155.525880803473	1
HG02314	E1b	3.27963858644544	539.201654507204	164.408864054623	1
NA19318	E1b	2.15219699287395	332.219025329279	154.36274022744	1
HG02759	E1b	3.67851586192752	1333.29412871887	362.454364413216	1
NA19312	E1b	1.97021257560258	670.296113904373	340.215123081004	1
HG03280	E1b	2.94438898327286	760.231351057583	258.196642962759	1
NA19920	E1b	4.81431865356593	760.844059491333	158.037744121441	1
NA19703	E1b	1.84505303206278	309.599832602666	167.799964132485	1
HG03084	E1b	4.13688244968103	676.129754996783	163.439440985062	1
HG02675	E1b	3.52075734242763	494.731061329883	140.51836386678	1
NA18871	E1b	2.18735302934034	288.299159025146	131.80275664605	2
HG03060	E1b	3.30739474573234	581.435602994164	175.798671671839	1
HG02813	E1b	2.5626201064282	490.42459558518	191.376238075622	1
NA19376	E1b	2.10429371800039	326.477658110498	155.148330918715	1
HG03565	E1b	2.10662806632862	467.659525523969	221.994348693452	1
HG02307	E1b	3.31557435269904	495.691120130644	149.503846815297	1
HG03518	E1b	3.43655666491063	731.496478117145	212.857388788661	1
NA18934	E1b	1.77274499573525	274.133848770215	154.638060989994	1
NA18519	E1b	1.87041420270261	340.602664389115	182.100127285694	3
HG03515	E1b	3.20136793186233	917.390039349973	286.561888191433	1
NA19371	E1b	1.90386203077515	285.748604573801	150.08892448864	1
NA18487	E1b	2.80606656863613	394.385197868974	140.547342061333	1
NA19448	E1b	1.70682643405817	599.84241726371	351.437267020477	2
HG02887	E1b	2.44900123595784	681.414576742714	278.241826397529	1
NA19096	E1b	2.68668865355714	834.920603094444	310.761949282445	1
NA20362	E1b	3.04410330883294	491.236226005659	161.373046893731	1
NA20281	E1b	2.06758744219909	304.662211768485	147.351548742454	1
HG02009	E1b	5.9949526973457	973.550751275905	162.395068055658	1
NA19818	E1b	4.09625356726423	1137.55902815647	277.707180348265	1
HG02439	E1b	2.72408426037342	834.009296884299	306.161343471061	1
HG03160	E1b	2.06607746362364	440.527949128829	213.219473560395	1
NA19334	E1b	1.8918551998853	389.507978313152	205.886781576501	1
HG03457	E1b	2.5543456218723	510.307497921663	199.780129028747	1
HG02332	E1b	8.52369433121447	1799.61849969718	211.131280612308	1
HG02678	E1b	4.07052608867241	864.212919416316	212.30988343774	1
HG02702	E1b	3.87281513138269	557.500810442118	143.952342554259	1
NA19130	E1b	2.09409827774271	204.227725648349	97.5253777814537	1
HG01970	E1b	5.09730492749928	846.533841786394	166.074789290995	1
HG03313	E1b	2.46670027355626	421.272925706219	170.783994400287	1
HG02851	E1b	2.54404542659946	506.395286106968	199.051196496853	1
HG01110	E1b	3.05860651923981	479.731495338547	156.846424121851	1
HG03136	E1b	3.59979234294011	572.803199264654	159.121178305752	1
HG03571	E1b	2.14381112125408	260.990186587659	121.741222442669	1
NA19451	E1b	1.9703242373531	941.299223716804	477.738235094407	1
HG02807	E1b	3.57345566286372	433.845881443578	121.40793740698	1
NA20298	E1b	3.5648567960521	1391.57001419715	390.357900417836	1
HG02977	E1b	3.30610230302059	875.9813220209	264.958927986157	1
HG03433	E1b	3.75046408008632	1170.36674284847	312.059179306027	1
NA18865	E1b	2.9678966706689	665.285505286944	224.160602308639	1
NA19350	E1b	2.49994529745094	609.638870465926	243.860884111161	1
HG01200	E1b	2.27265485292403	390.609591851176	171.873697120622	1
NA18915	E1b	3.46716260055118	661.39651039864	190.760165183339	1
HG02938	E1b	2.8294633490603	468.151000999001	165.455757239082	1
HG02481	E1b	2.86292850604291	607.593851008585	212.228090825919	1
HG01914	E1b	2.04296019173794	358.52593273313	175.493352334062	1
HG02364	O2	2.91535147177462	1033.31466434437	354.439138590508	1
NA18603	O2	3.25763436503535	1441.13589622422	442.387246307362	3
NA18986	O2	4.03672132142225	764.699769196688	189.435858536616	1
NA18962	O2	3.17088795149192	1709.32412684994	539.067968657072	1
NA18943	O2	4.25445024966203	894.071964056584	210.149822324896	2
HG00533	O2	2.02056693914706	594.913164551944	294.428832337063	1
NA19005	O2	2.88684689480454	574.236530826598	198.914785491413	1
HG00406	O2	2.23077265946117	746.107078259444	334.461279635577	1
HG02401	O2	3.24493134189583	1208.51582856704	372.431864108709	1
HG01842	O2	2.23887389368763	779.426336395339	348.133201513888	1
HG01028	O2	2.74652053155785	1129.6554210028	411.304196718327	1
NA19075	O2	1.80768359259473	588.33430693272	325.463100590646	2
HG02394	O2	2.7664562588307	875.520291962004	316.477185991028	1
NA18563	O2	2.82460309498249	886.005679270046	313.67439936744	2
HG02512	O2	3.96630015651152	1238.59514923911	312.279731831615	1
NA18636	O2	3.65382011655435	1294.71751399645	354.346265742661	2
NA18965	O2	3.01744325705608	595.931834532568	197.495622540382	2
NA19066	O2	3.82805163239963	731.197686666555	191.010403432881	1
NA19088	O2	2.12595854623983	923.96715159701	434.612026293374	1
HG01031	O2	1.86395299463911	513.299330863361	275.38212194173	1
HG00457	O2	2.76482596938503	1045.12433454238	378.007276448883	1
HG02064	O2	1.89957791459551	784.977083274219	413.237634130617	1
NA18953	O2	2.06072439098695	416.004877958545	201.873127613783	1
HG02389	O2	2.71872315477292	534.224974820286	196.498482709581	1
NA18638	O2	3.48103844892485	1154.61026272168	331.685581662647	2
HG01867	O2	3.24679701858684	775.413569472265	238.824159635874	1
NA18985	O2	1.90712180413354	355.500199566675	186.406656772606	1
HG01846	O2	2.48470853839152	1249.52707970302	502.886781445966	1
HG02374	O2	3.07590427868887	595.968033734956	193.753764661686	1
HG02390	O2	3.10319693896679	1112.63949298613	358.546207304711	1
HG00530	O2	1.54565646476466	393.76534361794	254.756055174197	1
HG02408	O2	3.30024330807982	629.755479467295	190.820924604406	1
HG02032	O2	3.70102827391586	1166.9308171567	315.299081982432	1
HG04173	O2	2.40720790301727	363.37459691798	150.952726792943	1
HG02402	O2	2.70709705423877	581.912206461214	214.958013991429	1
HG01873	O2	9.47825711630816	2425.11644706972	255.861010870564	1
HG00701	O2	1.86518731351451	625.437197779834	335.321387427487	1
HG02397	O2	2.23355086745721	810.129635816519	362.709283956812	1
HG00634	O2	1.42203239248573	338.504848310437	238.042994026829	1
NA18637	O2	3.82809121598684	1688.43068859348	441.063337660888	2
NA19055	O2	1.53392597072218	311.827534260312	203.287212168069	1
NA18534	O2	1.28942697719136	406.726507185788	315.431982097754	1
HG02061	O2	2.11411119996021	370.687318661527	175.339555775733	1
HG02521	O2	3.7910681189599	1072.4137882926	282.879060634452	1
NA19067	O2	2.12379748093758	293.245567376417	138.076050098223	1
HG00728	O2	3.64692910618872	926.417965694335	254.026864443905	1
HG02085	O2	2.70835684559464	1434.80537527327	529.769693239314	1
HG02386	O2	2.92548365752321	1085.24218063746	370.961628121434	1
HG02407	O2	2.94662756697837	557.454688785366	189.183965775834	1
NA18977	O2	2.52074731561206	1151.77497140282	456.918059287177	1
HG01849	O2	2.50626458260199	763.039176641331	304.452762863987	1
NA19009	O2	2.10216152034829	892.413151693599	424.521685443915	1
HG02395	O2	2.79457477580215	635.010551986734	227.229758704332	1
HG00442	O2	3.8897066755047	746.507725807595	191.918771281316	2
HG02398	O2	3.29207975137592	1054.58299404647	320.339443054412	1
HG01844	O2	2.4142057963887	505.020350361218	209.186951301606	1
NA18994	O2	2.77859564240768	1937.18221299834	697.180324993151	1
NA19060	O2	1.98019037516335	358.981494130667	181.286354399664	1
HG00844	O2	3.83730038857236	1658.50265856206	432.205584817169	2
HG01865	O2	3.91943751495456	578.001371526597	147.470490171419	1
NA18990	O2	2.17398502170901	636.13923568372	292.614359957108	1
HG00982	O2	2.62624790666071	866.91799601511	330.097548604009	1
NA18561	O2	2.62079803902987	696.344875128568	265.699555920887	1
HG01840	O2	2.32870094010008	1060.85890334042	455.558240679386	1
NA19000	O2	3.09948755804761	497.97583130017	160.663923301518	1
HG02076	O2	5.08669878015575	849.146045627161	166.934603822002	1
HG04140	O2	2.50012938365018	503.622042401633	201.438391826885	1
NA19070	O2	2.28032395127812	457.516337371933	200.636553028133	1
NA19007	O2	2.03925085373749	316.258756523451	155.085754135554	1
HG02409	O2	2.73180441819102	499.720067429137	182.926736665888	1
HG02382	O2	2.7391566387688	921.173311388673	336.298150441927	1
HG02020	O2	2.66240405440392	664.719532958379	249.66891552725	1
HG02410	O2	4.35625527792246	821.078499159222	188.482640886647	1
HG00113	R1a	3.73495894069462	981.414769014868	262.764540279617	1
HG03744	R1a	2.6625781362849	568.586748538352	213.547441402678	1
HG03649	R1a	3.90052015545244	646.468160220685	165.738961588752	1
HG03585	R1a	2.42981789670836	231.975938185552	95.470503571402	1
NA20891	R1a	3.62894554239866	988.559383933131	272.409539460797	1
NA21095	R1a	2.55687132426045	422.919640365891	165.405132574756	1
HG03803	R1a	4.96034260542914	877.106977050837	176.823870208247	1
NA21092	R1a	2.27450266356994	382.329325443567	168.093593191701	1
NA21098	R1a	2.11099620500961	316.506337688216	149.932215385852	1
HG03750	R1a	3.13238981703617	493.757645277306	157.629693019655	1
HG03715	R1a	4.77298376504877	693.881629754115	145.376909688069	1
HG04131	R1a	2.26041221216807	362.820583554335	160.510804888254	1
HG00151	R1a	2.11870892479743	652.661879439408	308.046977005966	2
HG04219	R1a	3.63995357383667	1538.55098951608	422.684234374556	1
HG03960	R1a	2.57521341893635	541.697192024379	210.350407481225	1
HG03743	R1a	4.25187008556872	732.804026916645	172.348640049906	1
NA12155	R1a	3.08431857938783	492.201325833162	159.581869759658	3
NA21115	R1a	2.86539044475471	1492.70619509504	520.943384112813	1
HG04017	R1a	2.55731906164208	598.481111785256	234.026766844246	1
HG00114	R1a	1.50089200905909	408.732358041787	272.32629368053	1
HG02727	R1a	3.48679492341432	529.015167057174	151.719610323155	1
HG03775	R1a	5.02970088600464	768.296840105906	152.751994108382	1
NA21129	R1a	3.75988318805554	631.319596432898	167.90936442879	1
HG03887	R1a	4.35734180854814	734.714162942562	168.6152235065	1
HG04019	R1a	2.57891755516827	522.593926099604	202.640803717165	1
NA20898	R1a	3.10023125690892	532.380019804993	171.722679918982	1
HG00109	R1a	2.82531066693604	609.650606618007	215.781794813791	1
HG03685	R1a	4.3881012788519	892.806909947534	203.460871391083	1
HG00277	R1a	1.69813045375743	313.905820550203	184.85377248587	1
HG03999	R1a	2.45188998610902	459.108151818993	187.246636031809	1
HG04194	R1a	3.84490569547402	883.761137309681	229.852487240451	1
HG03624	R1a	3.74753500201634	576.911157033486	153.944167759096	1
HG03629	R1a	3.20570937260989	522.207579641209	162.899227267149	1
HG03899	R1a	3.29532998023108	574.640648888512	174.380305564487	1
HG03740	R1a	4.65501246577724	794.473995599552	170.670648347426	1
HG03963	R1a	3.41302781015428	1043.19339264484	305.65042263681	1
NA20850	R1a	1.66066607085894	215.249229075175	129.616202108496	1
HG03705	R1a	2.23700103805757	358.266265520917	160.154715811847	1
HG03926	R1a	1.86690961725201	361.704895471382	193.745263364058	1
HG03866	R1a	2.45604168352821	418.706258609953	170.48011091101	1
NA20852	R1a	1.69882242061373	255.770076681874	150.557276368811	1
NA21114	R1a	3.10575466567576	555.49761757901	178.860752820649	1
HG01982	R1a	2.20673244555098	466.984550121304	211.618110325426	1
HG00382	R1a	2.37344007007654	604.19430260252	254.564802465409	1
HG00366	R1a	1.69733697267652	535.001183112946	315.200335422675	1
HG02699	R1a	4.01802235032702	882.195571677351	219.559647697219	1
HG02600	R1a	4.14535654412755	713.334097020788	172.080275707845	1
HG04096	R1a	3.39622894129785	1001.82513146813	294.981624850439	1
NA20897	R1a	3.01419023530694	543.819065235353	180.419622778048	1
NA11843	R1a	2.02060784156467	302.469147265429	149.692157500097	1
HG03687	R1a	3.1850780704418	253.758286752809	79.6709785884809	1
HG03713	R1a	4.86802965478138	724.300398931079	148.78717885781	1
HG03663	R1a	4.08148342691524	822.747323357238	201.580464086085	1
HG02648	R1a	3.23643062807284	745.156298141622	230.240157684249	1
NA20890	R1a	2.7371030095761	444.987763575349	162.576184388568	1
NA20904	R1a	4.01808283396483	797.534900628288	198.486425886179	1
HG02597	R1a	2.1721707890635	349.450781806657	160.876291848726	1
NA20846	R1a	1.98866216716733	316.50717873336	159.155830466769	1
HG03896	R1a	5.01225097732735	869.464784238872	173.467926520809	1
HG03694	R1a	2.51039358631964	497.112631280039	198.021789885478	1
HG03490	R1a	3.14438207333925	678.19042563681	215.683212096611	1
HG03911	R1a	2.2962219282469	369.823703558642	161.057474022553	1
HG02780	R1a	2.52680139666875	409.275519868444	161.973758763953	1
HG03603	R1a	3.0762572902871	562.416736619817	182.824999194826	1
HG03779	R1a	3.19077699561187	659.205284554876	206.597103295358	1
HG04229	R1a	3.465671920766	766.192215322293	221.080423317434	1
NA21104	R1a	2.2282369051346	598.546796869235	268.619012408413	1
HG02603	R1a	4.81271938337621	817.085928440156	169.776349575353	1
